date,open,high,low,volume,amount,close
2024-09-04,8207.2802734375,8297.8203125,8189.52978515625,1045600,8601356789.0625,8226.240234375
2024-09-05,8224.509765625,8297.9404296875,8220.5498046875,954400,7873475653.125,8249.66015625
2024-09-06,8252.009765625,8260.6904296875,8128.77001953125,964900,7845379991.845703,8130.77001953125
2024-09-09,8086.27978515625,8129.5400390625,8023.3701171875,991400,7993925897.363281,8063.27001953125
2024-09-10,8064.39990234375,8113.68994140625,7973.7900390625,1023800,8265987233.984375,8073.830078125
2024-09-11,8052.25,8139.7001953125,8031.9501953125,946100,7668499907.128906,8105.3798828125
2024-09-12,8122.77001953125,8176.0498046875,8053.8798828125,980100,7893960853.7109375,8054.240234375
2024-09-13,8054.43017578125,8084.35009765625,7983.5498046875,930600,7429491448.2421875,7983.5498046875
2024-09-18,7975.18994140625,8017.3798828125,7908.52001953125,908300,7259360675.0,7992.25
2024-09-19,8015.39013671875,8161.22021484375,7950.7001953125,1246500,10081193521.728516,8087.60009765625
2024-09-20,8079.759765625,8092.5,8014.5,1060500,8563686114.990234,8075.14013671875
2024-09-23,8071.990234375,8163.10009765625,8054.58984375,1007700,8145621907.910156,8083.3798828125
2024-09-24,8148.169921875,8435.7099609375,8083.2998046875,1975300,16663038595.80078,8435.7001953125
2024-09-25,8555.7197265625,8738.41015625,8525.75,2353900,20096963750.390625,8537.73046875
2024-09-26,8524.1904296875,8916.7998046875,8505.6396484375,2450700,21852035112.304688,8916.650390625
2024-09-27,9100.76953125,9619.76953125,9100.76953125,3344300,31820547473.73047,9514.8603515625
2024-09-30,9950.650390625,10556.9296875,9829.4296875,4444500,46799517278.32031,10529.759765625
2024-10-08,11864.1103515625,11864.1103515625,10834.5,5537200,63650665557.03125,11495.099609375
2024-10-09,11158.990234375,11295.099609375,10516.669921875,4908400,51821952494.92188,10557.8095703125
2024-10-10,10609.4697265625,10823.3701171875,10310.3896484375,3539300,37060293720.50781,10471.080078125
2024-10-11,10366.5703125,10378.4599609375,9935.8203125,2635200,26512062665.625,10060.740234375
2024-10-14,10118.3798828125,10361.6904296875,9966.990234375,2744800,28346648592.1875,10327.400390625
2024-10-15,10286.240234375,10424.1396484375,10066.51953125,2639500,26570578302.73437,10066.51953125
2024-10-16,9898.1298828125,10112.7900390625,9890.900390625,2255500,22476101552.73437,9965.01953125
2024-10-17,10034.41015625,10123.2197265625,9887.9404296875,2367700,23420719597.070312,9891.759765625
2024-10-18,9868.849609375,10607.8095703125,9865.8701171875,3433900,35567236278.90625,10357.6796875
