model,window_id,target_date,step_ahead,actual_close,pred_close,pred_q10,pred_q90
lag-llama,5,2025-09-29,11,45043.75,38109.285,33861.463671875,41808.2765625
lag-llama,5,2025-09-30,12,44932.62890625,38707.023,34773.929296875,42449.13984375
lag-llama,5,2025-10-01,13,44550.8515625,39232.55,35551.881640625,42920.328906250004
lag-llama,5,2025-10-02,14,44936.73046875,38395.734,34483.43203125,41963.594531250004
lag-llama,5,2025-10-03,15,45769.5,39004.363,35163.410546875,42921.258203125
lag-llama,5,2025-10-06,16,47944.76171875,38321.438,34184.069140625,43001.48515625
lag-llama,5,2025-10-07,17,47950.87890625,38511.97,34945.033984375,42867.173046875
lag-llama,5,2025-10-08,18,47734.98828125,38684.586,34442.35859375,42323.759765625
lag-llama,5,2025-10-09,19,48580.44140625,38780.383,34610.48203125,42722.818359375
lag-llama,5,2025-10-10,20,48088.80078125,38454.734,33930.676171875,42407.93203125
lag-llama,6,2025-09-29,1,45043.75,39482.492,35238.230859375,44143.962890625
lag-llama,6,2025-09-30,2,44932.62890625,39309.62,34108.527734375,43234.571484375
lag-llama,6,2025-10-01,3,44550.8515625,39026.63,33999.626953125,43718.90625
lag-llama,6,2025-10-02,4,44936.73046875,39190.62,35692.441796875,43784.06796875
lag-llama,6,2025-10-03,5,45769.5,38141.64,33583.6859375,42065.08125
lag-llama,6,2025-10-06,6,47944.76171875,39009.99,33889.090625,43442.715234375
lag-llama,6,2025-10-07,7,47950.87890625,39558.363,35572.328515625,43797.340234375006
lag-llama,6,2025-10-08,8,47734.98828125,38142.035,33920.962109375,41713.972265625
lag-llama,6,2025-10-09,9,48580.44140625,38576.125,33449.140625,42728.13515625
lag-llama,6,2025-10-10,10,48088.80078125,38885.926,33718.30703125,43521.619921875004
lag-llama,6,2025-10-14,11,46847.3203125,38098.395,33973.19609375,42310.56953125
lag-llama,6,2025-10-15,12,47672.671875,39329.746,35234.10625,44061.969921875
lag-llama,6,2025-10-16,13,48277.73828125,38978.047,34438.12890625,43950.5
lag-llama,6,2025-10-17,14,47582.1484375,38214.344,33953.545703125,42344.642578125
lag-llama,6,2025-10-20,15,49185.5,39064.37,34250.227734375,42373.7171875
lag-llama,6,2025-10-21,16,49316.05859375,39055.57,34861.227734375,42924.119531250006
lag-llama,6,2025-10-22,17,49307.7890625,39232.016,35468.83046875,43296.77578125
lag-llama,6,2025-10-23,18,48641.609375,39045.285,34560.698828125,43760.68671875
lag-llama,6,2025-10-24,19,49299.6484375,38990.453,35399.5703125,43048.188281250004
lag-llama,6,2025-10-27,20,50512.3203125,38520.527,33633.802734375,42392.352734375
lag-llama,7,2025-10-14,1,46847.3203125,39859.81,33648.73984375,46587.85
lag-llama,7,2025-10-15,2,47672.671875,39936.094,35217.36171875,44601.092578125004
lag-llama,7,2025-10-16,3,48277.73828125,38239.105,33799.573046875,42534.793359375006
lag-llama,7,2025-10-17,4,47582.1484375,40050.887,35741.756640625,44049.242968750004
lag-llama,7,2025-10-20,5,49185.5,38978.51,34332.287109375,43554.045703125004
lag-llama,7,2025-10-21,6,49316.05859375,39340.0,34262.9546875,44354.8375
lag-llama,7,2025-10-22,7,49307.7890625,38636.35,34601.2140625,43674.09140625
lag-llama,7,2025-10-23,8,48641.609375,39319.848,34561.78515625,43724.487109375
lag-llama,7,2025-10-24,9,49299.6484375,39279.566,35021.000390625,43458.9171875
lag-llama,7,2025-10-27,10,50512.3203125,38813.523,34725.888671875,42815.1859375
lag-llama,7,2025-10-28,11,50219.1796875,38913.49,35142.605859375,43196.58671875
lag-llama,7,2025-10-29,12,51307.6484375,39059.56,34932.477734375,43224.162109375
lag-llama,7,2025-10-30,13,51325.609375,38779.727,35575.06171875,42726.94140625
lag-llama,7,2025-10-31,14,52411.33984375,38480.953,34480.80078125,42821.855078125
lag-llama,7,2025-11-04,15,51497.19921875,39138.832,34865.375390625,43841.440625
lag-llama,7,2025-11-05,16,50212.26953125,38609.02,34948.58671875,42622.395703125
lag-llama,7,2025-11-06,17,50883.6796875,38859.984,34326.9890625,43325.60078125
lag-llama,7,2025-11-07,18,50276.37109375,38963.79,34535.37421875,42492.36132812501
lag-llama,7,2025-11-10,19,50911.76171875,38915.25,35088.002734375,42269.991796875
lag-llama,7,2025-11-11,20,50842.9296875,39357.99,34701.31875,43536.04921875
lag-llama,8,2025-10-28,1,50219.1796875,40815.484,33290.93046875,48087.030859375
lag-llama,8,2025-10-29,2,51307.6484375,38845.46,32667.912109375,44932.561328125004
lag-llama,8,2025-10-30,3,51325.609375,38895.055,34359.001953125,43790.98437500001
lag-llama,8,2025-10-31,4,52411.33984375,38625.695,34472.797265625,43128.139453125
lag-llama,8,2025-11-04,5,51497.19921875,38768.137,33153.1703125,43457.344921875
lag-llama,8,2025-11-05,6,50212.26953125,38654.105,34245.926953125,43879.035546875
lag-llama,8,2025-11-06,7,50883.6796875,39292.78,35495.876171875,43815.4734375
lag-llama,8,2025-11-07,8,50276.37109375,39356.676,34341.56875,44855.418750000004
lag-llama,8,2025-11-10,9,50911.76171875,39149.875,35444.784765625,42679.6125
lag-llama,8,2025-11-11,10,50842.9296875,39319.727,35577.08046875,42734.476953125
lag-llama,8,2025-11-12,11,51063.30859375,39316.28,35588.8234375,43523.4953125
lag-llama,8,2025-11-13,12,51281.828125,38913.176,35005.303125,43681.983203125004
lag-llama,8,2025-11-14,13,50376.53125,38477.316,34832.65703125,42662.30078125001
lag-llama,8,2025-11-17,14,50323.91015625,38903.89,34791.4046875,42929.455468750006
lag-llama,8,2025-11-18,15,48702.98046875,38804.992,34710.4234375,42378.591796875
lag-llama,8,2025-11-19,16,48537.69921875,38611.125,34588.905859375,43106.3859375
lag-llama,8,2025-11-20,17,49823.94140625,38923.773,35210.99609375,42792.27578125
lag-llama,8,2025-11-21,18,48625.87890625,38375.45,34584.690234375,41738.120703125
lag-llama,8,2025-11-25,19,48659.51953125,39373.98,36461.448046875,43740.55234375
lag-llama,8,2025-11-26,20,49559.0703125,39242.35,35148.813671875,43363.219140625
lag-llama,9,2025-11-12,1,51063.30859375,40422.637,31519.9248046875,48538.9078125
lag-llama,9,2025-11-13,2,51281.828125,39890.98,34915.7984375,44685.052734375
lag-llama,9,2025-11-14,3,50376.53125,39420.53,35903.416015625,43135.0296875
