model,window_id,target_date,step_ahead,actual_close,pred_close,pred_q10,pred_q90
timesfm,12,2026-01-23,18,53846.87109375,50245.176,47172.668,52684.32
timesfm,12,2026-01-26,19,52885.25,50253.58,46889.934,52910.59
timesfm,12,2026-01-27,20,53333.5390625,50254.43,46781.3,52933.844
timesfm,13,2026-01-14,1,54341.23046875,53283.035,51879.008,54479.61
timesfm,13,2026-01-15,2,54110.5,53148.938,51429.586,54785.42
timesfm,13,2026-01-16,3,53936.171875,53224.332,51112.36,55085.68
timesfm,13,2026-01-19,4,53583.5703125,53310.03,51010.58,55332.508
timesfm,13,2026-01-20,5,52991.1015625,53238.793,50740.086,55544.203
timesfm,13,2026-01-21,6,52774.640625,53219.754,50599.59,55659.086
timesfm,13,2026-01-22,7,53688.890625,53341.89,50513.246,55778.633
timesfm,13,2026-01-23,8,53846.87109375,53210.258,50200.82,55721.65
timesfm,13,2026-01-26,9,52885.25,53268.082,50331.85,55914.86
timesfm,13,2026-01-27,10,53333.5390625,53190.844,50109.777,55981.332
timesfm,13,2026-01-28,11,53358.7109375,53193.73,50066.727,55973.18
timesfm,13,2026-01-29,12,53375.6015625,53295.387,50010.61,56172.652
timesfm,13,2026-01-30,13,53322.8515625,53272.285,50127.707,56180.344
timesfm,13,2026-02-02,14,52655.1796875,53260.062,49958.8,56227.312
timesfm,13,2026-02-03,15,54720.66015625,53289.117,50029.72,56255.75
timesfm,13,2026-02-04,16,54293.359375,53225.703,49913.406,56317.254
timesfm,13,2026-02-05,17,53818.0390625,53351.84,49887.062,56607.133
timesfm,13,2026-02-06,18,54253.6796875,53291.492,49842.56,56546.094
timesfm,13,2026-02-09,19,56363.94140625,53399.293,49729.766,56835.062
timesfm,13,2026-02-10,20,57650.5390625,53441.297,49581.074,56815.312
timesfm,14,2026-01-28,1,53358.7109375,53173.1,51940.844,54169.46
timesfm,14,2026-01-29,2,53375.6015625,53043.6,51544.71,54343.5
timesfm,14,2026-01-30,3,53322.8515625,53124.742,51354.336,54634.46
timesfm,14,2026-02-02,4,52655.1796875,53141.543,51234.676,54823.688
timesfm,14,2026-02-03,5,54720.66015625,53117.152,51000.08,54947.79
timesfm,14,2026-02-04,6,54293.359375,53078.03,50821.508,54999.504
timesfm,14,2026-02-05,7,53818.0390625,53325.117,50884.434,55368.637
timesfm,14,2026-02-06,8,54253.6796875,53171.13,50550.746,55364.688
timesfm,14,2026-02-09,9,56363.94140625,53235.203,50651.105,55414.715
timesfm,14,2026-02-10,10,57650.5390625,53211.18,50554.76,55568.844
timesfm,14,2026-02-12,11,57639.83984375,53356.492,50705.305,55722.17
timesfm,14,2026-02-13,12,56941.96875,53437.246,50653.824,55980.938
timesfm,14,2026-02-16,13,56806.41015625,53426.766,50752.332,55963.11
timesfm,14,2026-02-17,14,56566.48828125,53395.953,50600.215,56079.344
timesfm,14,2026-02-18,15,57143.83984375,53574.93,50725.0,56239.387
timesfm,14,2026-02-19,16,57467.828125,53530.742,50594.45,56312.15
timesfm,14,2026-02-20,17,56825.69921875,53677.15,50653.98,56612.785
timesfm,14,2026-02-24,18,57321.08984375,53583.215,50508.703,56501.57
timesfm,14,2026-02-25,19,58583.12109375,53689.45,50421.773,56853.47
timesfm,14,2026-02-26,20,58753.390625,53706.637,50204.633,56842.273
timesfm,15,2026-02-12,1,57639.83984375,56951.645,55169.562,58406.227
timesfm,15,2026-02-13,2,56941.96875,56636.4,54312.992,58607.227
timesfm,15,2026-02-16,3,56806.41015625,56634.945,54012.484,59119.85
timesfm,15,2026-02-17,4,56566.48828125,56699.8,54069.465,59427.883
timesfm,15,2026-02-18,5,57143.83984375,56669.055,53647.47,59486.79
timesfm,15,2026-02-19,6,57467.828125,56565.97,53581.453,59633.773
timesfm,15,2026-02-20,7,56825.69921875,56774.414,53503.566,59946.508
timesfm,15,2026-02-24,8,57321.08984375,56585.36,53049.805,59918.996
timesfm,15,2026-02-25,9,58583.12109375,56727.71,53316.26,60114.96
timesfm,15,2026-02-26,10,58753.390625,56713.797,53211.297,60271.375
timesfm,15,2026-02-27,11,58850.26953125,56734.0,53164.832,60275.758
timesfm,15,2026-03-02,12,58057.23828125,56797.156,52991.234,60457.336
timesfm,15,2026-03-03,13,56279.05078125,56903.914,53239.277,60491.594
timesfm,15,2026-03-04,14,54245.5390625,56869.88,53173.258,60808.89
timesfm,15,2026-03-05,15,55278.05859375,56965.188,53123.496,60772.656
timesfm,15,2026-03-06,16,55620.83984375,56878.918,53140.65,60872.22
timesfm,15,2026-03-09,17,52728.71875,56992.57,52976.613,61135.133
timesfm,15,2026-03-10,18,54248.390625,56938.758,52972.867,60977.457
timesfm,15,2026-03-11,19,55025.37109375,56947.25,52602.688,61054.8
timesfm,15,2026-03-12,20,54452.9609375,57083.926,52559.08,61124.766
timesfm,16,2026-02-27,1,58850.26953125,58412.656,56766.59,59789.36
timesfm,16,2026-03-02,2,58057.23828125,58344.11,56309.832,59960.234
timesfm,16,2026-03-03,3,56279.05078125,58421.883,56105.08,60296.746
timesfm,16,2026-03-04,4,54245.5390625,58443.918,56045.707,60526.96
timesfm,16,2026-03-05,5,55278.05859375,58358.86,55798.03,60504.797
timesfm,16,2026-03-06,6,55620.83984375,58327.656,55752.152,60551.21
timesfm,16,2026-03-09,7,52728.71875,58771.09,55917.992,61093.953
timesfm,16,2026-03-10,8,54248.390625,58580.523,55469.797,61052.68
timesfm,16,2026-03-11,9,55025.37109375,58597.184,55689.637,60884.484
timesfm,16,2026-03-12,10,54452.9609375,58582.04,55498.85,61004.46
timesfm,16,2026-03-13,11,53819.609375,58554.375,55418.043,60946.312
timesfm,16,2026-03-16,12,53751.1484375,58767.453,55259.656,61402.652
timesfm,16,2026-03-17,13,53700.390625,58907.477,55663.18,61573.86
timesfm,16,2026-03-18,14,55239.3984375,58859.46,55434.805,61677.28
timesfm,16,2026-03-19,15,53372.53125,59144.914,55633.023,61835.96
timesfm,16,2026-03-23,16,51515.48828125,58977.35,55420.547,61935.332
timesfm,16,2026-03-24,17,52252.28125,59180.69,55372.438,62251.613
timesfm,16,2026-03-25,18,53749.62109375,59123.68,55226.516,62171.016
timesfm,16,2026-03-26,19,53603.6484375,59096.93,54844.797,62310.703
timesfm,16,2026-03-27,20,53373.0703125,59321.37,54715.53,62377.71
timesfm,17,2026-03-13,1,53819.609375,54321.53,52206.535,56053.945
timesfm,17,2026-03-16,2,53751.1484375,54328.883,51831.586,56285.195
timesfm,17,2026-03-17,3,53700.390625,54419.188,51557.914,56682.22
timesfm,17,2026-03-18,4,55239.3984375,54461.97,51322.617,56953.996
timesfm,17,2026-03-19,5,53372.53125,54568.688,51291.97,57148.395
timesfm,17,2026-03-23,6,51515.48828125,54582.574,51248.832,57292.72
timesfm,17,2026-03-24,7,52252.28125,54677.53,51131.125,57598.805
timesfm,17,2026-03-25,8,53749.62109375,54644.688,50957.31,57738.902
timesfm,17,2026-03-26,9,53603.6484375,54755.312,51062.73,57744.473
timesfm,17,2026-03-27,10,53373.0703125,54715.22,50928.406,57834.984
timesfm,17,2026-03-30,11,51885.8515625,54751.91,50884.055,57899.23
timesfm,17,2026-03-31,12,51063.71875,54757.703,50788.844,58076.34
timesfm,17,2026-04-01,13,53739.6796875,54862.164,51018.71,58098.01
timesfm,17,2026-04-02,14,52463.26953125,54728.203,50789.984,58056.984
timesfm,17,2026-04-03,15,53123.48828125,54790.316,50770.26,58265.65
timesfm,17,2026-04-06,16,53413.6796875,54677.258,50656.31,58170.855
timesfm,17,2026-04-07,17,53429.55859375,54774.5,50637.86,58421.58
timesfm,17,2026-04-08,18,56308.421875,54773.637,50524.297,58339.477
timesfm,17,2026-04-09,19,55895.3203125,54679.445,50093.848,58408.516
timesfm,17,2026-04-10,20,56924.109375,54800.445,50070.73,58472.73
timesfm,18,2026-03-30,1,51885.8515625,53489.18,51874.203,54815.734
timesfm,18,2026-03-31,2,51063.71875,53424.203,51616.43,54991.832
timesfm,18,2026-04-01,3,53739.6796875,53456.62,51427.07,55261.38
timesfm,18,2026-04-02,4,52463.26953125,53488.258,51276.56,55493.9
