timestamps,open,high,low,close,volume,amount
2015-05-21,15402.9501953125,15872.58984375,15402.9501953125,15872.5302734375,1968200,31240314084.179688
2015-05-22,16084.0400390625,16191.150390625,15731.009765625,16045.7998046875,2467400,39591406438.08594
2015-05-25,15894.1396484375,16368.91015625,15810.150390625,16351.0595703125,2433100,39783763040.52734
2015-05-26,16456.23046875,16904.150390625,16397.5,16903.470703125,2687300,45424696820.50781
2015-05-27,16988.900390625,17061.919921875,16610.779296875,16963.51953125,2624000,44512275250.0
2015-05-28,16953.599609375,17153.80078125,15909.099609375,15912.9501953125,3152900,50171940670.80078
2015-05-29,15920.330078125,16386.060546875,15299.650390625,16100.4501953125,2319700,37348214318.06641
2015-06-01,16247.3896484375,16921.0703125,16245.5498046875,16917.529296875,2057900,34814583540.03906
2015-06-02,17051.220703125,17485.580078125,16963.740234375,17485.580078125,2188200,38261946326.953125
2015-06-03,17626.919921875,17696.48046875,17098.4296875,17538.5,2273500,39873779750.0
2015-06-04,17579.359375,17608.720703125,16426.310546875,17501.05078125,2299700,40247166481.640625
2015-06-05,17727.859375,17901.859375,17302.560546875,17649.08984375,2606100,45995293041.796875
2015-06-08,17648.720703125,17648.720703125,17145.69921875,17452.310546875,2506000,43735490230.46875
2015-06-09,17410.640625,17609.279296875,17184.3203125,17399.0,2097100,36487442900.0
2015-06-10,17297.0390625,17852.359375,17165.900390625,17677.5703125,2138700,37807019627.34375
2015-06-11,17692.900390625,17889.91015625,17606.4296875,17889.689453125,2069700,37026290261.13281
2015-06-12,17978.05078125,18198.0703125,17921.91015625,18098.26953125,2264300,40979911699.609375
2015-06-15,18182.640625,18211.759765625,17668.669921875,17702.55078125,2467500,43681044052.734375
2015-06-16,17502.369140625,17502.369140625,16911.91015625,17075.9296875,2117900,36165111485.15625
2015-06-17,17073.080078125,17474.080078125,16564.369140625,17405.5703125,1828100,31819123088.28125
2015-06-18,17367.130859375,17442.76953125,16709.599609375,16734.83984375,1641100,27463545667.578125
2015-06-19,16386.98046875,16578.880859375,15700.490234375,15725.4697265625,1799300,28294837679.003906
2015-06-23,15720.3203125,16047.3203125,14938.8203125,16045.990234375,1777300,28518538443.554688
2015-06-24,16178.5498046875,16345.75,15867.91015625,16312.3095703125,2092300,34130245313.964844
2015-06-25,16370.0,16399.33984375,15499.2197265625,15692.4404296875,2028400,31830546167.578125
2015-06-26,15196.5595703125,15229.0,14321.0498046875,14398.7900390625,1870700,26935816526.07422
2015-06-29,14703.9697265625,14712.16015625,13250.349609375,13566.26953125,2293900,31119665677.734375
2015-06-30,13274.650390625,14352.0498046875,12723.16015625,14337.9697265625,2371100,33996760018.652344
2015-07-01,14185.099609375,14696.98046875,13578.3798828125,13650.8203125,2111500,28823707089.84375
2015-07-02,13655.73046875,13732.490234375,12727.23046875,12924.1904296875,1992500,25751449431.152344
2015-07-03,12475.6103515625,13154.1298828125,11953.080078125,12246.0595703125,1991000,24381904604.492188
2015-07-06,13140.1396484375,13140.1396484375,11584.4697265625,12075.76953125,2515100,30371767948.046875
2015-07-07,11660.5595703125,11767.66015625,11282.6201171875,11375.599609375,1763200,20057457231.25
2015-07-08,10870.1396484375,11112.6201171875,10850.3798828125,11040.8896484375,2179400,24062514899.804688
2015-07-09,10953.330078125,11513.3603515625,10933.0,11510.33984375,1225600,14107072512.5
2015-07-10,11733.4501953125,12062.900390625,11696.76953125,12038.150390625,1072200,12907304848.828125
2015-07-13,12367.6201171875,12658.0703125,12261.25,12614.16015625,1498100,18897273330.078125
2015-07-14,12796.490234375,13091.9296875,12635.2001953125,12728.509765625,1707500,21733930424.804688
2015-07-15,12783.080078125,12792.3095703125,12093.900390625,12132.419921875,2034400,24682195089.0625
2015-07-16,11963.349609375,12600.650390625,11637.4697265625,12357.6103515625,1769000,21860612711.914062
2015-07-17,12460.509765625,13097.4501953125,12435.599609375,13004.9599609375,1755000,22823704731.445312
2015-07-20,13115.48046875,13427.8603515625,12942.9501953125,13202.400390625,2002100,26432525822.070312
2015-07-21,13038.150390625,13436.91015625,12928.1298828125,13315.5595703125,1678100,22344840514.941406
2015-07-22,13307.9296875,13482.0400390625,13098.8095703125,13416.5400390625,1815600,24359070094.921875
2015-07-23,13432.6103515625,13792.3701171875,13356.0595703125,13754.5302734375,2044100,28115635331.933594
2015-07-24,13789.3095703125,13970.83984375,13424.1796875,13518.51953125,2219800,30008409655.46875
2015-07-27,13242.6904296875,13579.6396484375,12488.3701171875,12493.0498046875,2023500,25279686279.785156
2015-07-28,11986.25,12676.26953125,11719.0,12316.7802734375,2137200,26323422800.390625
2015-07-29,12472.2802734375,12823.150390625,12078.3203125,12823.0703125,1572900,20169407294.53125
2015-07-30,12766.33984375,12988.5595703125,12382.2998046875,12395.919921875,1593000,19746700435.546875
2015-07-31,12228.41015625,12580.9599609375,12213.4599609375,12374.25,1273700,15761082225.0
2015-08-03,12178.5703125,12305.6103515625,11909.009765625,12161.580078125,1371600,16680823235.15625
2015-08-04,12163.1201171875,12711.5595703125,12105.9404296875,12711.5595703125,1404700,17855927728.41797
2015-08-05,12694.5703125,12842.3095703125,12447.0400390625,12524.6904296875,1371100,17172603048.144531
2015-08-06,12274.7197265625,12595.1201171875,12231.8896484375,12421.849609375,999900,12420607424.414062
2015-08-07,12543.66015625,12769.1298828125,12522.4697265625,12753.0498046875,1250200,15943862865.820312
2015-08-10,12877.3095703125,13373.2998046875,12821.8896484375,13302.9599609375,1710800,22758703901.171875
2015-08-11,13316.8896484375,13508.2998046875,13240.08984375,13323.08984375,1839200,24503826840.625
2015-08-12,13201.5400390625,13396.33984375,13117.099609375,13117.099609375,1427300,18722036272.460938
2015-08-13,13069.98046875,13395.1796875,12962.0,13395.1796875,1458300,19534190538.28125
2015-08-14,13497.16015625,13606.330078125,13378.58984375,13445.8701171875,1682300,22619987298.14453
2015-08-17,13417.330078125,13585.9599609375,13309.5400390625,13573.900390625,1751600,23776043924.21875
2015-08-18,13608.51953125,13652.5400390625,12634.9501953125,12683.8603515625,2080300,26386234689.35547
2015-08-19,12328.599609375,13028.5,12049.919921875,12960.66015625,1728200,22398612882.03125
2015-08-20,12864.83984375,13040.3603515625,12582.240234375,12584.580078125,1493100,18790036514.648438
2015-08-21,12355.26953125,12511.419921875,11891.83984375,11902.0498046875,1444400,17191320737.890625
2015-08-24,11399.66015625,11446.099609375,10964.08984375,10970.2900390625,1163900,12768320576.464844
2015-08-25,10212.4697265625,10529.919921875,10168.419921875,10197.9404296875,1348200,13748863287.304688
2015-08-26,10199.900390625,10559.240234375,9776.2099609375,9899.7197265625,1786100,17681889403.61328
2015-08-27,10076.08984375,10254.349609375,9713.990234375,10254.349609375,1510400,15488169650.0
2015-08-28,10397.9697265625,10826.1904296875,10311.3701171875,10800.0,1780400,19228320000.0
2015-08-31,10706.23046875,10706.23046875,10398.330078125,10549.16015625,1504600,15872266371.09375
2015-09-01,10388.5,10388.5,9954.580078125,10162.51953125,1500700,15250893060.546875
2015-09-02,9694.48046875,10319.490234375,9682.7099609375,10054.7998046875,1548300,15567846537.597656
2015-09-07,10121.830078125,10404.2197265625,9933.5400390625,9991.759765625,1279700,12786454972.070312
2015-09-08,9898.6396484375,10341.2998046875,9763.9501953125,10320.23046875,1067800,11019942094.53125
2015-09-09,10367.349609375,10702.1796875,10335.01953125,10620.1298828125,1680900,17851376320.01953
2015-09-10,10449.9296875,10618.8701171875,10406.01953125,10424.650390625,1140900,11893483630.664062
2015-09-11,10408.41015625,10555.6201171875,10332.41015625,10463.6904296875,945200,9890280194.140625
2015-09-14,10517.6796875,10544.2802734375,9739.419921875,9778.23046875,1254300,12264834476.953125
2015-09-15,9533.4501953125,9719.66015625,9259.650390625,9290.8095703125,1049600,9751633725.0
2015-09-16,9330.75,9933.830078125,9297.2001953125,9890.4296875,1212500,11992145996.09375
2015-09-17,9872.0400390625,10147.169921875,9739.8896484375,9739.8896484375,1423500,13864732914.550781
2015-09-18,9806.7197265625,9914.580078125,9691.0595703125,9850.76953125,957300,9430141672.265625
2015-09-21,9732.1201171875,10176.73046875,9701.330078125,10176.73046875,1180700,12015665664.453125
2015-09-22,10200.5498046875,10357.419921875,10121.740234375,10238.6904296875,1342100,13741346425.683594
2015-09-23,10071.330078125,10250.4501953125,10040.9501953125,10132.2998046875,1167000,11824393872.070312
2015-09-24,10178.099609375,10288.1796875,10124.1298828125,10238.0400390625,1065900,10912726877.636719
2015-09-25,10184.8798828125,10249.240234375,9835.83984375,9904.759765625,1111900,11013102383.398438
2015-09-28,9919.5595703125,10124.3095703125,9796.9296875,10115.5498046875,769600,7784927129.6875
2015-09-29,9962.580078125,10070.25,9873.7802734375,9949.919921875,856000,8517131453.125
2015-09-30,10004.7998046875,10048.8603515625,9890.7099609375,9988.25,718700,7178555275.0
2015-10-08,10332.240234375,10477.2099609375,10265.0,10394.73046875,1159600,12053729451.5625
2015-10-09,10386.8095703125,10589.51953125,10363.98046875,10540.1904296875,1179900,12436370687.988281
2015-10-12,10599.8798828125,11069.6796875,10593.5400390625,10961.3603515625,1724200,18899577518.164062
2015-10-13,10885.1103515625,11073.0,10850.7197265625,11042.1298828125,1402100,15482170308.691406
2015-10-14,10997.080078125,11095.33984375,10880.1103515625,10901.48046875,1420800,15488823450.0
2015-10-15,10862.1103515625,11229.3798828125,10862.1103515625,11229.3798828125,1526800,17145017205.078125
2015-10-16,11301.9404296875,11384.240234375,11172.0400390625,11374.830078125,1802800,20506543664.84375
2015-10-19,11426.51953125,11498.240234375,11245.009765625,11391.009765625,1782300,20302196705.273438
2015-10-20,11372.1796875,11597.16015625,11335.7802734375,11597.080078125,1629100,18892803155.273438
2015-10-21,11592.2001953125,11641.8896484375,10872.5703125,10915.990234375,2103400,22960693858.984375
2015-10-22,10921.1796875,11320.009765625,10910.8798828125,11305.099609375,1598300,18068940705.664062
2015-10-23,11397.2001953125,11653.08984375,11345.5302734375,11603.4599609375,1916900,22242672399.121094
2015-10-26,11765.650390625,11789.01953125,11534.830078125,11687.76953125,1923000,22475580808.59375
2015-10-27,11588.9404296875,11820.7197265625,11229.099609375,11758.41015625,1869800,21985875310.15625
2015-10-28,11689.2900390625,11834.0703125,11446.4296875,11494.349609375,1727200,19853040645.3125
2015-10-29,11565.7099609375,11694.7802734375,11406.099609375,11566.66015625,1382900,15995534330.078125
2015-10-30,11542.009765625,11711.0400390625,11369.400390625,11546.0498046875,1420100,16396545327.636719
2015-11-02,11306.2001953125,11637.990234375,11266.0400390625,11304.8798828125,1336600,15110102451.367188
2015-11-03,11341.2998046875,11416.83984375,11200.599609375,11288.1396484375,1052600,11881895793.945312
2015-11-04,11351.25,11884.900390625,11351.25,11884.900390625,1719400,20434897731.640625
2015-11-05,11908.6904296875,12091.5302734375,11853.4599609375,11939.8095703125,2368500,28279438967.285156
2015-11-06,11952.509765625,12292.419921875,11952.509765625,12273.349609375,2004600,24603156626.953125
2015-11-09,12227.41015625,12538.349609375,12145.0595703125,12453.240234375,2243500,27938844465.820312
2015-11-10,12390.5302734375,12597.16015625,12349.0302734375,12500.5302734375,2092500,26157359597.16797
2015-11-11,12509.5302734375,12687.2001953125,12445.2900390625,12677.5400390625,1975700,25047015855.17578
2015-11-12,12735.5,12758.669921875,12483.33984375,12635.3896484375,2013200,25437566440.234375
2015-11-13,12492.9404296875,12574.9599609375,12272.3798828125,12402.0400390625,1777700,22047106577.441406
2015-11-16,12180.990234375,12620.3798828125,12171.66015625,12620.3798828125,1401600,17688724443.75
2015-11-17,12744.7900390625,12827.2001953125,12478.9697265625,12511.5498046875,2080400,26029028213.671875
2015-11-18,12516.1396484375,12580.91015625,12257.0400390625,12283.759765625,1575200,19349378382.8125
2015-11-19,12326.16015625,12609.83984375,12309.7900390625,12609.83984375,1492700,18822707934.765625
2015-11-20,12650.25,12766.259765625,12565.7998046875,12702.0302734375,1865700,23698177881.152344
2015-11-23,12699.150390625,12806.3203125,12539.98046875,12586.6904296875,1674400,21075154455.46875
2015-11-24,12580.7197265625,12694.8603515625,12438.919921875,12694.8603515625,1332600,16917170904.492188
2015-11-25,12696.1298828125,12904.7900390625,12666.1904296875,12893.23046875,1537400,19822052522.65625
2015-11-26,12952.0,12970.4697265625,12747.8896484375,12767.5,1714200,21886048500.0
2015-11-27,12697.509765625,12733.4501953125,11880.3203125,11961.7001953125,1869000,22356417665.039062
2015-11-30,11991.7001953125,12121.2197265625,11455.5,12037.8603515625,1574600,18954814909.570312
2015-12-01,12022.83984375,12206.169921875,11938.6298828125,12081.169921875,1280700,15472354318.945312
2015-12-02,12068.98046875,12188.009765625,11830.990234375,12186.26953125,1403100,17098554779.296875
2015-12-03,12205.4404296875,12447.3798828125,12205.4404296875,12447.3798828125,1305900,16255033388.964844
2015-12-04,12384.5,12474.4599609375,12268.490234375,12329.1796875,1289300,15896011371.09375
2015-12-07,12351.41015625,12467.849609375,12262.1298828125,12443.0498046875,1137500,14153969152.832031
2015-12-08,12371.1103515625,12371.1103515625,12151.150390625,12164.9697265625,1176700,14314519877.246094
2015-12-09,12112.2001953125,12257.580078125,12091.759765625,12179.830078125,1085300,13218769583.789062
2015-12-10,12180.76953125,12318.0400390625,12158.650390625,12181.0302734375,1106700,13480746203.613281
2015-12-11,12120.599609375,12228.2900390625,12051.4404296875,12134.01953125,976100,11844016464.453125
2015-12-14,12023.8095703125,12400.58984375,12004.490234375,12400.58984375,1117600,13858899209.375
2015-12-15,12412.4697265625,12553.7900390625,12412.4697265625,12495.25,1149100,14358291775.0
2015-12-16,12533.1103515625,12595.1201171875,12471.08984375,12511.0302734375,1143400,14305112014.648438
2015-12-17,12602.669921875,12825.48046875,12602.669921875,12825.48046875,1698600,21785361124.21875
2015-12-18,12825.01953125,12904.080078125,12763.4296875,12830.25,1508700,19356998175.0
2015-12-21,12824.4296875,13047.1298828125,12816.7197265625,13028.3095703125,1620800,21116284151.5625
2015-12-22,13064.6904296875,13139.1298828125,12980.3798828125,13139.1298828125,1537700,20204040020.80078
2015-12-23,13142.5302734375,13187.0498046875,12974.6298828125,13007.8701171875,1625200,21140390514.453125
2015-12-24,12977.25,13003.7802734375,12770.3603515625,12932.3701171875,1182300,15289941189.550781
2015-12-25,12960.259765625,13012.740234375,12898.4697265625,12980.5703125,1043300,13542629007.03125
2015-12-28,13025.66015625,13064.5,12686.33984375,12686.33984375,1356400,17207751364.0625
2015-12-29,12676.6103515625,12806.16015625,12598.1103515625,12806.16015625,1012200,12962395310.15625
2015-12-30,12826.48046875,12899.9404296875,12768.169921875,12889.830078125,1091500,14069249530.273438
2015-12-31,12893.1201171875,12921.7099609375,12664.5302734375,12664.8896484375,1023900,12967580511.035156
2016-01-04,12650.7197265625,12659.41015625,11625.41015625,11626.0400390625,1058400,12305000777.34375
2016-01-05,11116.900390625,11687.48046875,11063.6396484375,11468.0595703125,1518000,17408514427.734375
2016-01-06,11520.76953125,11730.48046875,11413.98046875,11724.8798828125,1340400,15716028994.921875
2016-01-07,11504.900390625,11504.900390625,10745.4697265625,10760.26953125,379100,4079218179.296875
2016-01-08,11008.8896484375,11121.7802734375,10376.2900390625,10888.91015625,1492800,16254965081.25
2016-01-11,10656.8701171875,10809.5703125,10212.4599609375,10212.4599609375,1418200,14483310716.601562
2016-01-12,10243.5703125,10414.9404296875,10065.08984375,10293.7001953125,1137600,11710113342.1875
2016-01-13,10347.080078125,10435.240234375,9978.8203125,9978.8203125,1084200,10819036982.8125
2016-01-14,9678.2197265625,10357.9501953125,9668.900390625,10344.9404296875,1186500,12274271819.824219
2016-01-15,10268.9501953125,10363.8203125,9940.8896484375,9997.919921875,1143700,11434621014.648438
2016-01-18,9807.25,10273.58984375,9807.25,10155.9599609375,973900,9890889405.957031
2016-01-19,10137.3798828125,10519.669921875,10105.5498046875,10501.7900390625,1175800,12348004727.929688
2016-01-20,10434.3603515625,10554.0400390625,10297.8203125,10366.849609375,1130700,11721796853.320312
2016-01-21,10207.419921875,10475.509765625,9975.9697265625,9975.9697265625,1019400,10169503539.257812
2016-01-22,10095.419921875,10171.919921875,9837.740234375,10111.5703125,858200,8677749642.1875
2016-01-25,10194.75,10291.5,10103.650390625,10192.5302734375,785200,8003174770.703125
2016-01-26,10079.2197265625,10104.4697265625,9463.3095703125,9483.5498046875,1086800,10306721927.734375
2016-01-27,9525.6103515625,9556.830078125,8986.51953125,9422.4296875,1137900,10721782741.40625
2016-01-28,9309.8701171875,9430.5595703125,9045.5,9082.58984375,861100,7821018114.453125
2016-01-29,9077.1103515625,9491.0595703125,9056.0400390625,9418.2001953125,914500,8612944078.613281
2016-02-01,9389.6201171875,9457.4296875,9196.150390625,9322.009765625,758100,7067015603.3203125
2016-02-02,9332.6904296875,9646.9501953125,9332.6904296875,9610.9296875,834200,8017437545.3125
2016-02-03,9509.5,9679.5400390625,9453.16015625,9638.8701171875,786100,7577115799.121094
2016-02-04,9667.91015625,9844.01953125,9667.91015625,9793.0703125,888800,8704080893.75
2016-02-05,9802.25,9830.080078125,9670.01953125,9673.48046875,717300,6938787540.234375
2016-02-15,9385.51953125,9725.1796875,9385.51953125,9668.83984375,688100,6653128696.484375
2016-02-16,9727.759765625,10071.01953125,9727.759765625,10045.3701171875,1039300,10440153162.792969
2016-02-17,10043.6904296875,10178.5498046875,9982.169921875,10161.76953125,1203600,12230705807.8125
2016-02-18,10231.259765625,10273.6298828125,10099.099609375,10116.400390625,1183600,11973771502.34375
2016-02-19,10091.669921875,10225.990234375,10066.0400390625,10162.3203125,941200,9564775878.125
2016-02-22,10290.0498046875,10371.1396484375,10239.580078125,10370.990234375,1230300,12759429285.351562
2016-02-23,10374.3603515625,10397.51953125,10171.669921875,10299.669921875,1139300,11734413941.992188
2016-02-24,10256.3896484375,10355.3203125,10100.5,10307.6298828125,1079900,11131209510.449219
2016-02-25,10290.9599609375,10290.9599609375,9510.099609375,9551.080078125,1372300,13106947191.210938
2016-02-26,9625.3701171875,9676.240234375,9392.669921875,9573.7001953125,1016000,9726879398.4375
2016-02-29,9528.7197265625,9528.7197265625,9000.8896484375,9097.3603515625,1111500,10111716030.761719
2016-03-01,9116.5595703125,9384.3095703125,9011.509765625,9322.0,1093100,10189878200.0
2016-03-02,9308.490234375,9781.91015625,9308.490234375,9766.3701171875,1472300,14379026723.535156
2016-03-03,9770.740234375,9946.9404296875,9749.0,9762.009765625,1589200,15513785919.53125
2016-03-04,9721.23046875,9797.5595703125,9447.1103515625,9536.7099609375,1424800,13587904352.34375
2016-03-07,9642.25,9805.3701171875,9614.6904296875,9703.830078125,1045300,10143413580.664062
2016-03-08,9690.5703125,9732.73046875,9348.759765625,9732.73046875,1182600,11509927052.34375
2016-03-09,9525.25,9672.490234375,9466.490234375,9523.1396484375,905200,8620346009.765625
2016-03-10,9526.1904296875,9600.23046875,9382.16015625,9390.349609375,736700,6917870557.2265625
2016-03-11,9286.5302734375,9430.9501953125,9254.240234375,9363.41015625,624000,5842767937.5
2016-03-14,9466.419921875,9763.3701171875,9466.419921875,9665.1298828125,1049000,10138721247.070312
2016-03-15,9636.6298828125,9677.48046875,9536.26953125,9574.1904296875,842600,8067212856.0546875
