timestamps,open,high,low,close,volume,amount
2015-01-02,0.503250002861023,0.5070000290870667,0.49524998664855957,0.503250002861023,113680000,57209460.32524109
2015-01-05,0.503250002861023,0.5047500133514404,0.4925000071525574,0.4947499930858612,197952000,97936750.6313324
2015-01-06,0.49549999833106995,0.4959999918937683,0.4792500138282776,0.47975000739097595,197764000,94877280.46166897
2015-01-07,0.4832499921321869,0.48750001192092896,0.47699999809265137,0.47850000858306885,321808000,153985130.76210022
2015-01-08,0.48399999737739563,0.49950000643730164,0.48374998569488525,0.4964999854564667,283780000,140896765.8728361
2015-01-09,0.49825000762939453,0.5022500157356262,0.49149999022483826,0.4984999895095825,209540000,104455687.80183792
2015-01-12,0.4997499883174896,0.5,0.48774999380111694,0.492249995470047,190732000,93887826.135993
2015-01-13,0.4959999918937683,0.5059999823570251,0.4880000054836273,0.49149999022483826,236720000,116347877.68602371
2015-01-14,0.48625001311302185,0.4950000047683716,0.48500001430511475,0.4934999942779541,155260000,76620809.11159515
2015-01-15,0.4970000088214874,0.5,0.4897499978542328,0.49000000953674316,188932000,92576681.80179596
2015-01-16,0.4892500042915344,0.49950000643730164,0.48774999380111694,0.49900001287460327,181512000,90574490.33689499
2015-01-20,0.5024999976158142,0.5052499771118164,0.49424999952316284,0.5005000233650208,140308000,70224157.27829933
2015-01-21,0.49775001406669617,0.5087500214576721,0.49424999952316284,0.5074999928474426,144780000,73475848.96445274
2015-01-22,0.5084999799728394,0.5177500247955322,0.503250002861023,0.5162500143051147,159712000,82451322.28469849
2015-01-23,0.5167499780654907,0.518750011920929,0.512499988079071,0.5177500247955322,120416000,62345386.98577881
2015-01-26,0.515500009059906,0.5180000066757202,0.5122500061988831,0.515500009059906,133240000,68685221.20714188
2015-01-27,0.5074999928474426,0.5080000162124634,0.4897499978542328,0.4907500147819519,357948000,175662986.29117012
2015-01-28,0.49674999713897705,0.4987500011920929,0.48249998688697815,0.4827499985694885,272728000,131659441.60985947
2015-01-29,0.4830000102519989,0.4972499907016754,0.4807499945163727,0.4945000112056732,235340000,116375632.63714314
2015-01-30,0.4909999966621399,0.49674999713897705,0.4792500138282776,0.47999998927116394,298200000,143135996.8006611
