model,window_id,target_date,step_ahead,actual_close,pred_close,pred_q10,pred_q90
kronos,0,2025-07-01,1,307.54998779296875,299.93804321289065,295.1544982910156,305.35948486328124
kronos,0,2025-07-02,2,309.25,291.9422576904297,281.5732452392578,299.1449676513672
kronos,0,2025-07-03,3,307.1400146484375,284.7259246826172,274.1394439697266,295.54896240234376
kronos,0,2025-07-07,4,307.3699951171875,283.2015380859375,269.50115966796875,292.2943054199219
kronos,0,2025-07-08,5,304.1600036621094,281.0782745361328,269.9586944580078,296.99220886230466
kronos,0,2025-07-09,6,305.5199890136719,280.5808380126953,270.79644165039065,293.5097229003906
kronos,0,2025-07-10,7,306.20001220703125,278.1196563720703,272.24489135742186,287.3994445800781
kronos,0,2025-07-11,8,309.1400146484375,280.39198913574216,270.6150756835938,288.4383117675781
kronos,0,2025-07-14,9,308.010009765625,277.95696411132815,274.6733001708984,281.6506866455078
kronos,0,2025-07-15,10,306.7300109863281,277.13731689453124,271.4988037109375,284.2522003173828
kronos,0,2025-07-16,11,308.260009765625,274.5086975097656,266.91615295410156,287.636083984375
kronos,0,2025-07-17,12,307.5899963378906,274.8572540283203,265.84954833984375,284.3189392089844
kronos,0,2025-07-18,13,308.3900146484375,271.8150894165039,260.98731231689453,281.0146118164063
kronos,0,2025-07-21,14,313.1300048828125,270.9733032226562,261.3870483398438,280.69923706054686
kronos,0,2025-07-22,15,316.1000061035156,269.03724670410156,257.2480926513672,280.24379272460936
kronos,0,2025-07-23,16,312.17999267578125,273.34266052246096,269.48740234375,277.9720153808594
kronos,0,2025-07-24,17,310.2699890136719,272.3935150146484,264.1248321533203,281.52540588378906
kronos,0,2025-07-25,18,307.3999938964844,272.73907470703125,262.77691650390625,283.1463317871094
kronos,0,2025-07-28,19,305.4100036621094,268.6100448608398,262.32593841552733,276.5079345703125
kronos,0,2025-07-29,20,306.25,265.98558654785154,252.24292907714843,272.5222198486328
kronos,1,2025-07-16,1,308.260009765625,300.2814544677734,294.5074401855469,303.66997680664065
kronos,1,2025-07-17,2,307.5899963378906,293.6318054199219,284.1330261230469,303.76909790039065
kronos,1,2025-07-18,3,308.3900146484375,293.12757263183596,283.2091033935547,300.9532073974609
kronos,1,2025-07-21,4,313.1300048828125,285.5931030273438,277.68536987304685,298.55389404296875
kronos,1,2025-07-22,5,316.1000061035156,287.3572570800781,277.84332580566405,296.6761779785156
kronos,1,2025-07-23,6,312.17999267578125,288.1423706054687,279.89891357421874,293.91209106445314
kronos,1,2025-07-24,7,310.2699890136719,285.643408203125,278.60828552246096,295.08448181152346
kronos,1,2025-07-25,8,307.3999938964844,281.4412384033203,272.532177734375,289.25904235839846
kronos,1,2025-07-28,9,305.4100036621094,279.4493682861328,268.9807556152344,290.0361358642578
kronos,1,2025-07-29,10,306.25,275.04356994628904,266.15288696289065,283.8418426513672
kronos,1,2025-07-30,11,300.9599914550781,272.87119750976564,264.3197723388672,286.2641357421875
kronos,1,2025-07-31,12,302.9599914550781,274.11888732910154,260.3919158935547,282.2825469970703
kronos,1,2025-08-01,13,309.1099853515625,273.38819274902346,256.79387817382815,282.8446441650391
kronos,1,2025-08-04,14,310.9100036621094,275.28404693603517,257.4726333618164,285.7513366699219
kronos,1,2025-08-05,15,311.1600036621094,272.9405685424805,260.62642974853514,281.19153747558596
