date,open,high,low,volume,amount,close
2015-01-02,112.48999786376952,114.8000030517578,112.31999969482422,7109600,811063181.0180664,114.08000183105467
2015-01-05,114.77999877929688,116.0,114.7300033569336,8177400,946942944.9554445,115.8000030517578
2015-01-06,116.22000122070312,117.5,115.8000030517578,11238300,1316229726.8669128,117.12000274658205
2015-01-07,116.47000122070312,116.87999725341795,116.16999816894533,6434200,749133907.963562,116.43000030517578
2015-01-08,116.4499969482422,116.87000274658205,115.8499984741211,7033700,815487195.1721191,115.94000244140624
2015-01-09,116.51000213623048,117.33999633789062,116.5,7962900,933729671.0105896,117.26000213623048
2015-01-12,117.45999908447266,118.70999908447266,117.31999969482422,8318200,986205771.6918944,118.55999755859376
2015-01-13,118.95999908447266,119.19000244140624,117.87000274658205,7693200,909028540.1733398,118.16000366210938
2015-01-14,119.08000183105467,119.31999969482422,117.9000015258789,7727400,911601387.4328612,117.97000122070312
2015-01-15,120.41000366210938,121.6999969482422,120.33999633789062,17692500,2139730993.19458,120.94000244140624
2015-01-16,121.7300033569336,123.1500015258789,121.70999908447266,14428200,1767743015.5654907,122.5199966430664
2015-01-20,123.62999725341795,124.5999984741211,123.48999786376952,14968600,1859100074.319458,124.1999969482422
2015-01-21,125.18000030517578,125.33999633789062,123.37000274658205,11082700,1376803858.203888,124.2300033569336
2015-01-22,125.06999969482422,125.58000183105467,124.1500015258789,10518400,1317219267.3095703,125.2300033569336
2015-01-23,124.43000030517578,124.5,123.3499984741211,6270900,779033928.0509949,124.2300033569336
2015-01-26,123.33000183105467,123.33999633789062,122.5199966430664,6768600,832470099.5407104,122.98999786376952
2015-01-27,123.55999755859376,124.63999938964844,123.51000213623048,9584800,1192349134.625244,124.4000015258789
2015-01-28,123.5199966430664,123.88999938964844,122.94000244140624,8470600,1045441436.4898682,123.41999816894533
2015-01-29,121.98999786376952,122.29000091552734,120.26000213623048,11998000,1448878505.6304932,120.76000213623048
2015-01-30,121.3000030517578,123.5500030517578,120.91999816894533,14555900,1796925810.5789185,123.4499969482422
2015-02-02,121.83999633789062,123.16000366210938,121.81999969482422,8885200,1087726167.730713,122.41999816894533
2015-02-03,121.73999786376952,121.76000213623048,120.55999755859376,8255900,999376720.1950072,121.0500030517578
2015-02-04,121.62999725341795,122.22000122070312,120.91999816894533,5386700,654914995.8633423,121.58000183105467
2015-02-05,120.9800033569336,121.83000183105467,120.61000061035156,6879900,837903027.2987366,121.79000091552734
2015-02-06,119.1500015258789,119.5199966430664,117.9499969482422,13206900,1566866607.939148,118.63999938964844
2015-02-09,118.83000183105467,119.4000015258789,118.7699966430664,5237200,624117114.4104004,119.16999816894533
2015-02-10,118.62999725341795,119.05999755859376,118.20999908447266,4086300,484103965.9881592,118.47000122070312
2015-02-11,118.48999786376952,118.56999969482422,117.0,6784400,794249705.9295654,117.06999969482422
2015-02-12,117.68000030517578,117.81999969482422,117.08999633789062,4344400,509771880.090332,117.33999633789062
2015-02-13,118.0500030517578,118.58000183105467,117.79000091552734,4108900,484768035.7933045,117.9800033569336
2015-02-17,116.4000015258789,116.54000091552734,115.58000183105467,7225200,838195467.4346924,116.01000213623048
2015-02-18,115.98999786376952,116.52999877929688,114.98999786376952,8336000,969810209.4726562,116.33999633789062
2015-02-19,116.4000015258789,116.54000091552734,115.73999786376952,6528700,756937493.939209,115.94000244140624
2015-02-20,116.0999984741211,116.45999908447266,115.0500030517578,6681700,770266367.8436279,115.27999877929688
2015-02-23,115.11000061035156,116.22000122070312,115.06999969482422,4812400,555495333.4686279,115.43000030517578
2015-02-24,115.0,115.5500030517578,114.29000091552734,7612900,877462870.2629089,115.26000213623048
2015-02-25,115.83000183105467,115.88999938964844,115.33000183105467,5032500,582260234.6420288,115.6999969482422
2015-02-26,116.54000091552734,116.5500030517578,115.83000183105467,4025400,467228176.7715454,116.06999969482422
2015-02-27,116.73999786376952,117.06999969482422,116.16000366210938,8255600,958970526.2329102,116.16000366210938
2015-03-02,116.5,116.63999938964844,115.62000274658205,7993300,924664946.4393616,115.68000030517578
2015-03-03,116.04000091552734,116.61000061035156,115.3499984741211,4738300,547131506.7840576,115.47000122070312
2015-03-04,115.6999969482422,115.79000091552734,115.0199966430664,4762400,548199866.9067383,115.11000061035156
2015-03-05,115.43000030517578,116.12000274658205,114.83999633789062,5872200,675303000.0,115.0
2015-03-06,113.16999816894533,113.26000213623048,111.6999969482422,11190800,1251802894.8303225,111.86000061035156
2015-03-09,112.41999816894533,112.62000274658205,111.9499969482422,5534000,619641986.7553711,111.97000122070312
2015-03-10,112.08999633789062,112.3499984741211,111.22000122070312,7019800,782146103.1463623,111.41999816894533
2015-03-11,111.2300033569336,111.25,110.16000366210938,6550400,725456800.0,110.75
2015-03-12,111.1500015258789,111.1999969482422,110.25,6631500,734239688.0950928,110.72000122070312
2015-03-13,111.0999984741211,111.27999877929688,110.51000213623048,4557600,505346675.4821777,110.87999725341795
2015-03-16,111.08999633789062,111.20999908447266,110.41999816894533,3265300,361827885.0280762,110.80999755859376
2015-03-17,109.91999816894533,111.3499984741211,109.7699966430664,8923300,983436884.8304749,110.20999908447266
2015-03-18,110.33000183105467,112.87000274658205,110.08999633789062,12448000,1398781794.1894531,112.37000274658205
2015-03-19,111.8499984741211,112.58000183105467,111.58000183105467,6537700,734118338.9854431,112.29000091552734
2015-03-20,112.70999908447266,114.0,112.66999816894533,8033400,912353235.5484008,113.56999969482422
2015-03-23,113.6999969482422,114.37000274658205,113.48999786376952,4240300,484623890.8821106,114.29000091552734
2015-03-24,114.3499984741211,114.6500015258789,113.81999969482422,2979300,341338400.0907898,114.56999969482422
2015-03-25,115.11000061035156,115.13999938964844,114.6500015258789,3021400,346645232.1426392,114.7300033569336
2015-03-26,115.7300033569336,115.83999633789062,115.33999633789062,5495200,634585714.4470215,115.4800033569336
2015-03-27,115.13999938964844,115.36000061035156,114.4499969482422,4921700,566290789.9841309,115.05999755859376
2015-03-30,113.9000015258789,114.01000213623048,113.54000091552734,4383900,498668625.0,113.75
2015-03-31,113.83999633789062,114.27999877929688,113.41000366210938,4383300,498205894.052124,113.66000366210938
2015-04-01,114.55999755859376,115.98999786376952,114.54000091552734,7324000,846654388.8244629,115.5999984741211
2015-04-02,115.47000122070312,115.72000122070312,114.68000030517578,3884100,447759043.258667,115.27999877929688
2015-04-06,117.31999969482422,117.47000122070312,116.5199966430664,5914200,690128012.4389648,116.69000244140624
