model,window_id,target_date,step_ahead,actual_close,pred_close,pred_q10,pred_q90
lag-llama,2,2025-08-04,4,6329.93994140625,5888.5405,5689.2630859375,6075.8568359375
lag-llama,2,2025-08-05,5,6299.18994140625,5861.978,5678.32734375,6050.539013671875
lag-llama,2,2025-08-06,6,6345.06005859375,5814.199,5612.8150390625,6011.6919921875
lag-llama,2,2025-08-07,7,6340.0,5806.748,5660.255859375,6008.584765625
lag-llama,2,2025-08-08,8,6389.4501953125,5804.4785,5622.1541015625,6008.13935546875
lag-llama,2,2025-08-11,9,6373.4501953125,5799.6655,5614.570849609375,5995.16806640625
lag-llama,2,2025-08-12,10,6445.759765625,5803.377,5600.55400390625,5988.93251953125
lag-llama,2,2025-08-13,11,6466.580078125,5793.3843,5566.9369140625,6001.289794921875
lag-llama,2,2025-08-14,12,6468.5400390625,5774.8955,5576.89599609375,6036.9037109375
lag-llama,2,2025-08-15,13,6449.7998046875,5778.5093,5575.7818359375,5972.058642578125
lag-llama,2,2025-08-18,14,6449.14990234375,5749.6167,5561.0076171875,5941.11484375
lag-llama,2,2025-08-19,15,6411.3701171875,5736.31,5567.28154296875,5930.96162109375
lag-llama,2,2025-08-20,16,6395.77978515625,5708.0254,5543.653759765625,5914.14453125
lag-llama,2,2025-08-21,17,6370.169921875,5695.8535,5487.08994140625,5851.161376953125
lag-llama,2,2025-08-22,18,6466.91015625,5666.8076,5482.157861328125,5837.11279296875
lag-llama,2,2025-08-25,19,6439.31982421875,5646.083,5464.99921875,5819.4859375
lag-llama,2,2025-08-26,20,6465.93994140625,5677.7256,5497.60693359375,5845.984765625
lag-llama,3,2025-08-13,1,6466.580078125,6208.584,6074.85126953125,6367.45634765625
lag-llama,3,2025-08-14,2,6468.5400390625,6051.642,5869.09658203125,6208.3552734375
lag-llama,3,2025-08-15,3,6449.7998046875,5943.9023,5758.458056640625,6129.458544921875
lag-llama,3,2025-08-18,4,6449.14990234375,5871.392,5701.482275390625,6050.383056640625
lag-llama,3,2025-08-19,5,6411.3701171875,5851.1904,5637.08994140625,6069.782568359375
lag-llama,3,2025-08-20,6,6395.77978515625,5831.9546,5646.57392578125,6050.757568359375
lag-llama,3,2025-08-21,7,6370.169921875,5807.0566,5625.64580078125,6017.648486328125
lag-llama,3,2025-08-22,8,6466.91015625,5786.784,5587.343603515625,5957.804638671875
lag-llama,3,2025-08-25,9,6439.31982421875,5788.0674,5619.572021484375,5935.315039062501
lag-llama,3,2025-08-26,10,6465.93994140625,5800.284,5629.6271484375,6011.31005859375
lag-llama,3,2025-08-27,11,6481.39990234375,5826.1445,5627.644482421875,5998.105126953125
lag-llama,3,2025-08-28,12,6501.85986328125,5803.2393,5602.3806640625,6003.38955078125
lag-llama,3,2025-08-29,13,6460.259765625,5782.2456,5600.623681640625,5980.10048828125
lag-llama,3,2025-09-02,14,6415.5400390625,5754.4346,5571.3978515625,5941.393310546875
lag-llama,3,2025-09-03,15,6448.259765625,5729.94,5559.622119140625,5916.978466796875
lag-llama,3,2025-09-04,16,6502.080078125,5740.2104,5570.59033203125,5914.107177734375
lag-llama,3,2025-09-05,17,6481.5,5710.162,5488.132958984375,5897.18134765625
lag-llama,3,2025-09-08,18,6495.14990234375,5723.3926,5568.502392578125,5898.9544921875
lag-llama,3,2025-09-09,19,6512.60986328125,5703.27,5526.96767578125,5899.3380859375
lag-llama,3,2025-09-10,20,6532.0400390625,5692.574,5529.730810546875,5840.217919921875
lag-llama,4,2025-08-27,1,6481.39990234375,6224.697,6062.862109375,6431.9033203125
lag-llama,4,2025-08-28,2,6501.85986328125,6074.8506,5864.022802734375,6278.679541015626
lag-llama,4,2025-08-29,3,6460.259765625,6001.9004,5750.414013671875,6199.07763671875
lag-llama,4,2025-09-02,4,6415.5400390625,5952.135,5743.437841796875,6186.22353515625
lag-llama,4,2025-09-03,5,6448.259765625,5914.254,5688.905029296875,6149.187939453125
lag-llama,4,2025-09-04,6,6502.080078125,5860.4736,5642.822998046875,6020.72822265625
lag-llama,4,2025-09-05,7,6481.5,5830.6333,5629.028564453125,6026.2013671875
lag-llama,4,2025-09-08,8,6495.14990234375,5825.459,5631.654248046875,5995.01669921875
lag-llama,4,2025-09-09,9,6512.60986328125,5804.7036,5641.907421875,5955.017578125
lag-llama,4,2025-09-10,10,6532.0400390625,5815.987,5616.699609375,5995.308544921875
lag-llama,4,2025-09-11,11,6587.47021484375,5806.94,5640.106591796875,6008.309326171875
lag-llama,4,2025-09-12,12,6584.2900390625,5799.982,5618.136767578125,6003.368115234375
lag-llama,4,2025-09-15,13,6615.27978515625,5770.04,5603.477685546875,5932.975732421875
lag-llama,4,2025-09-16,14,6606.759765625,5739.714,5548.281982421875,5936.723095703125
lag-llama,4,2025-09-17,15,6600.35009765625,5749.03,5584.66171875,5940.592578125
lag-llama,4,2025-09-18,16,6631.9599609375,5741.226,5583.770849609375,5914.077490234375
lag-llama,4,2025-09-19,17,6664.35986328125,5743.1323,5556.005859375,5974.257275390625
lag-llama,4,2025-09-22,18,6693.75,5728.1514,5553.041796875,5944.174169921875
lag-llama,4,2025-09-23,19,6656.919921875,5746.0425,5580.2787109375,5936.950244140625
lag-llama,4,2025-09-24,20,6637.97021484375,5733.4487,5553.1751953125,5931.5349609375
lag-llama,5,2025-09-11,1,6587.47021484375,6206.3633,6031.240283203125,6394.828759765625
lag-llama,5,2025-09-12,2,6584.2900390625,5976.5713,5809.265380859375,6155.7189453125
lag-llama,5,2025-09-15,3,6615.27978515625,5893.76,5705.1064453125,6126.1876953125
lag-llama,5,2025-09-16,4,6606.759765625,5857.73,5631.254052734375,6025.05400390625
lag-llama,5,2025-09-17,5,6600.35009765625,5845.898,5647.06025390625,6047.180615234375
lag-llama,5,2025-09-18,6,6631.9599609375,5839.581,5653.912744140625,6041.535400390625
lag-llama,5,2025-09-19,7,6664.35986328125,5853.489,5676.26982421875,6000.86201171875
lag-llama,5,2025-09-22,8,6693.75,5849.619,5660.780615234375,6037.072265625
lag-llama,5,2025-09-23,9,6656.919921875,5830.2705,5629.25869140625,6024.873828125
lag-llama,5,2025-09-24,10,6637.97021484375,5845.3555,5667.484033203125,6049.48173828125
lag-llama,5,2025-09-25,11,6604.72021484375,5828.119,5657.407177734375,6038.7162109375
lag-llama,5,2025-09-26,12,6643.7001953125,5816.5806,5642.46728515625,5999.301904296875
lag-llama,5,2025-09-29,13,6661.2099609375,5821.338,5632.596435546875,6000.400830078125
lag-llama,5,2025-09-30,14,6688.4599609375,5835.64,5629.019580078125,6005.982031250001
lag-llama,5,2025-10-01,15,6711.2001953125,5824.9224,5652.422998046875,6020.250244140625
lag-llama,5,2025-10-02,16,6715.35009765625,5811.659,5648.1888671875,5982.664501953125
lag-llama,5,2025-10-03,17,6715.7900390625,5782.206,5612.7775390625,5984.816943359375
lag-llama,5,2025-10-06,18,6740.27978515625,5784.2075,5632.462548828125,5988.3404296875
lag-llama,5,2025-10-07,19,6714.58984375,5778.5273,5596.059716796875,5964.200048828126
